motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|5756|NCU04898T0	6074	1.49776	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10859|NCU02265T1	11177	1.49757	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6780|NCU16851T0	7098	1.49757	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|9814|NCU05944T0	10132	1.49718	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|3844|NCU01551T0	4162	1.49705	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|5389|NCU08193T0	5707	1.49652	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8955|NCU17054T0	9273	1.4961	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8711|NCU04305T0	9029	1.49609	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8711|NCU04305T0	549	1.49609	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6100|NCU07724T0	6418	1.49604	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|2113|NCU00981T0	2431	1.49581	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10081|NCU09431T0	10399	1.49412	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|9875|NCU10883T0	10193	1.49359	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|5027|NCU00306T0	5345	1.49342	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|2265|NCU00852T0	2583	1.49311	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10255|NCU06931T0	10573	1.49311	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10601|NCU17224T0	10919	1.49271	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|1837|NCU09124T0	2155	1.49257	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10129|NCU09029T0	10447	1.49232	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4383|NCU07846T0	4701	1.49185	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8272|NCU01426T0	8590	1.49184	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8449|NCU01457T0	8767	1.49087	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|9689|NCU04068T0	10007	1.49086	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8342|NCU06695T1	8660	1.49021	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|1018|NCU01850T0	1336	1.49013	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10827|NCU02292T0	11145	1.48976	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|2676|NCU03034T0	2994	1.48869	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|9156|NCU04774T0	9474	1.48859	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6272|NCU06386T0	6590	1.48766	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7381|NCU08897T0	7699	1.48736	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|662|NCU02169T0	980	1.48734	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10989|NCU08165T0	11307	1.48701	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7880|NCU01051T0	8198	1.48696	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|3074|NCU09602T0	3392	1.48688	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|2221|NCU00890T0	2539	1.48637	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4478|NCU06443T0	4796	1.48557	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4724|NCU00040T0	5042	1.48551	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|5152|NCU00415T0	5470	1.4849	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|1379|NCU09387T0	1697	1.48479	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4563|NCU06180T0	4881	1.48389	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4487|NCU06451T0	4805	1.48383	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|9625|NCU04002T0	9943	1.48376	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|9157|NCU04774T1	9475	1.4836	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|9874|NCU10883T1	10192	1.48344	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|3207|NCU03465T0	3525	1.48282	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8848|NCU07243T0	9166	1.48282	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10132|NCU09032T0	10450	1.48232	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6711|NCU08678T0	7029	1.48178	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7035|NCU05300T0	7353	1.48177	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4301|NCU05689T0	4619	1.48087	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6291|NCU06369T0	6609	1.48002	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|1588|NCU03135T0	1906	1.47999	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|5860|NCU07957T0	6178	1.47988	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|3408|NCU05419T0	3726	1.4798	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4757|NCU00070T0	5075	1.47974	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|5399|NCU08208T0	5717	1.47896	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|2125|NCU00970T0	2443	1.47893	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8440|NCU01465T2	8758	1.47838	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8440|NCU01465T2	534	1.47838	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|3620|NCU01802T0	3938	1.47753	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|614|NCU09079T1	932	1.47677	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4314|NCU05700T0	4632	1.47576	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10606|NCU06033T0	10924	1.47491	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4662|NCU06263T0	4980	1.47484	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6873|NCU06975T0	7191	1.47281	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8024|NCU01195T0	8342	1.47253	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|5982|NCU06553T0	6300	1.4725	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6109|NCU07715T0	6427	1.47245	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6109|NCU07715T0	348	1.47245	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|11031|NCU05759T0	11349	1.47214	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|2846|NCU02857T0	3164	1.47206	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|1647|NCU03186T0	1965	1.47177	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|9701|NCU04079T0	10019	1.47131	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8904|NCU07187T1	9222	1.47095	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|5981|NCU06552T0	6299	1.46885	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10953|NCU08130T0	11271	1.46884	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|5762|NCU04904T0	6080	1.46829	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|5193|NCU00453T0	5511	1.46762	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7861|NCU01032T0	8179	1.46736	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10055|NCU09290T0	10373	1.46689	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6111|NCU07713T0	6429	1.46642	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4398|NCU07859T0	4716	1.46519	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|5110|NCU11181T0	5428	1.46479	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7733|NCU03758T0	8051	1.46411	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8177|NCU01337T0	8495	1.46404	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10358|NCU09407T0	10676	1.46254	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4984|NCU16673T0	5302	1.46234	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|3310|NCU03358T0	3628	1.46226	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7258|NCU07807T0	7576	1.46213	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7258|NCU07807T0	440	1.46213	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|429|NCU08051T0	747	1.462	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|9981|NCU05035T0	10299	1.46168	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|1769|NCU03292T0	2087	1.46163	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4410|NCU07869T0	4728	1.46151	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|9254|NCU09788T0	9572	1.46133	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7229|NCU08862T0	7547	1.46089	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4685|NCU16648T0	5003	1.46088	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4685|NCU16648T0	267	1.46088	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4552|NCU06512T0	4870	1.46008	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4552|NCU06512T0	254	1.46008	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|1820|NCU16396T0	2138	1.45863	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6799|NCU07299T0	7117	1.45853	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|1611|NCU03155T0	1929	1.45766	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7209|NCU10292T1	7527	1.45762	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|9205|NCU04810T0	9523	1.45622	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|9483|NCU03859T0	9801	1.45615	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|5496|NCU08547T0	5814	1.45614	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10655|NCU02431T0	10973	1.45584	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|2522|NCU00617T0	2840	1.45575	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6218|NCU08299T0	6536	1.45569	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|1129|NCU02544T0	1447	1.45539	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6059|NCU06630T0	6377	1.45536	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6722|NCU08666T0	7040	1.45512	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|883|NCU01971T0	1201	1.45424	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4268|NCU05655T0	4586	1.45378	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|3638|NCU16557T0	3956	1.45307	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|2820|NCU02886T0	3138	1.45304	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|11150|NCU05859T0	11468	1.45278	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|2530|NCU00608T0	2848	1.45254	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|2530|NCU00608T0	137	1.45254	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8887|NCU07204T0	9205	1.45245	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6562|NCU04370T0	6880	1.45202	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10843|NCU10225T0	11161	1.45196	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7221|NCU08868T1	7539	1.45189	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6118|NCU16775T1	6436	1.45162	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|1094|NCU02517T0	1412	1.45159	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|3739|NCU01678T1	4057	1.45119	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|3739|NCU01678T1	208	1.45119	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7105|NCU05236T0	7423	1.45097	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|5742|NCU04885T0	6060	1.45073	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|866|NCU01984T0	1184	1.45064	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|1215|NCU02616T0	1533	1.45062	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10858|NCU02265T0	11176	1.45027	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8905|NCU07187T0	9223	1.45016	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7828|NCU03843T0	8146	1.45011	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7267|NCU16917T0	7585	1.44981	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|1042|NCU02468T0	1360	1.4487	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8347|NCU06698T0	8665	1.44791	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8347|NCU06698T0	525	1.44791	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4553|NCU06171T0	4871	1.44751	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|695|NCU02142T0	1013	1.44748	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|1984|NCU10042T0	2302	1.44737	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8776|NCU08952T0	9094	1.44712	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10018|NCU05001T0	10336	1.44706	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|1291|NCU02688T0	1609	1.44671	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|3385|NCU05386T0	3703	1.44468	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|9950|NCU05066T0	10268	1.44421	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|9993|NCU17150T0	10311	1.44417	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7571|NCU03588T0	7889	1.44409	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8553|NCU04151T0	8871	1.44355	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7691|NCU03719T0	8009	1.4428	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|4188|NCU09520T0	4506	1.44253	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6316|NCU06346T0	6634	1.44221	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7103|NCU05238T0	7421	1.44214	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6135|NCU07694T0	6453	1.44213	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6135|NCU07694T0	350	1.44213	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|1911|NCU08353T0	2229	1.44195	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|6136|NCU07693T0	6454	1.4412	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8206|NCU11280T0	8524	1.44106	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|1292|NCU02688T1	1610	1.44096	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|8325|NCU06682T0	8643	1.44094	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|447|NCU08068T0	765	1.44053	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|3675|NCU01758T0	3993	1.43966	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7366|NCU16930T0	7684	1.43952	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|10338|NCU09426T0	10656	1.43912	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|9664|NCU04040T0	9982	1.43864	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7959|NCU01132T0	8277	1.43856	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0362.1	RDS2	jgi|Neucr2|7959|NCU01132T0	502	1.43856	tp
