Feature Id	Aliases	start	end	score	strand	frame	proteinId	gene	log2_fold_change	p_value	q_value	NCUT	NCU
4961_gene	4961	4524715	4525545	.	+	0	4961	4961_gene	-1.31975858629414	0.0032306735708733	0.0210901962611533	NCU15833T0	NCU15833
3904_gene	3904	560817	562427	.	-	0	3904	3904_gene	-1.9890955919287	0.000727682677903	0.0064492905604199	NCU05700T0	NCU05700
3966_gene	3966	1059964	1062603	.	-	0	3966	3966_gene	-1.26119173711473	0.0030082716760201	0.0200305924613354	NCU07840T0	NCU07840
4193_gene	4193	1928239	1928440	.	+	0	4193	4193_gene	-1.35133015614442	1.96809429307267e-05	0.0003197475316558	NCU06214T0	NCU06214
3948_gene	3948	985973	986015	.	+	0	3948	3948_gene	-1.40951324626451	0.000487646878486	0.00465743331079	NCU07823T0	NCU07823
4951_gene	4951	4488437	4488473	.	+	0	4951	4951_gene	-1.06345001757289	6.56255944772206e-05	0.0008818690523504	NCU07529T0	NCU07529
3842_gene	3842	276878	277105	.	+	0	3842	3842_gene	-1.60537968284061	1.45122451642619e-07	4.79135915423266e-06	NCU09182T0	NCU09182
4312_gene	4312	2367473	2367516	.	+	0	4312	4312_gene	-1.73769640212052	1.8075641484520701e-10	1.24529119400691e-08	NCU11012T0	NCU11012
3811_gene	3811	176509	177234	.	-	0	3811	3811_gene	-1.15356316827569	0.0002461136559964	0.0026274158275484	NCU09154T0	NCU09154
3922_gene	3922	615971	615994	.	+	0	3922	3922_gene	-1.08171232036522	0.0009587121097718	0.0080481973536814	NCU05717T0	NCU05717
3844_gene	3844	281000	281383	.	+	0	3844	3844_gene	-6.35937298727393	6.82886598587974e-73	3.52847505490406e-69	NCU09184T0	NCU09184
4028_gene	4028	1301777	1303948	.	-	0	4028	4028_gene	-1.03745934692967	8.1424297566115e-08	2.85233454592621e-06	NCU06409T0	NCU06409
4633_gene	4633	3427454	3428075	.	-	1	4633	4633_gene	-1.13162573190917	7.32912486337389e-05	0.0009636027523932	NCU00319T0	NCU00319
4208_gene	4208	1964674	1964776	.	+	0	4208	4208_gene	-1.25688029209937	4.8352187910227e-05	0.000684481520362	NCU11311T0	NCU11311
4979_gene	4979	4608005	4608277	.	-	0	4979	4979_gene	-1.82383707356525	1.15407381625373e-13	1.4197855734721499e-11	NCU08193T0	NCU08193
4420_gene	4420	2731257	2732643	.	-	1	4420	4420_gene	-1.731092691546	9.58854753261112e-06	0.000170547418592	NCU00130T1	NCU00130
4226_gene	4226	2027357	2027524	.	-	0	4226	4226_gene	-1.33927938089096	2.71186434720116e-05	0.0004151763876144	NCU06244T0	NCU06244
5004_gene	5004	4686741	4687289	.	+	0	5004	5004_gene	-2.65437162372555	4.590887744088811e-15	7.18821726475966e-13	NCU08224T0	NCU08224
4160_gene	4160	1827162	1828279	.	-	2	4160	4160_gene	-1.13386302847235	0.0074125364810488	0.0410730037507555	NCU06187T0	NCU06187
4297_gene	4297	2341059	2341730	.	+	0	4297	4297_gene	-1.29385766400345	2.96704431210724e-05	0.0004509034694311	NCU00027T0	NCU00027
3994_gene	3994	1151898	1153547	.	+	0	3994	3994_gene	-1.08294010981205	0.0080600420405804	0.0436086253651091	NCU07864T0	NCU07864
4489_gene	4489	2950180	2950698	.	+	0	4489	4489_gene	-1.86797364153829	1.65978768603785e-17	3.43044918950302e-15	NCU00194T1	NCU00194
4528_gene	4528	3076727	3076744	.	+	0	4528	4528_gene	-1.19652470805401	0.0004560378014941	0.004404387514617	NCU00225T0	NCU00225
5079_gene	5079	4952453	4952748	.	-	2	5079	5079_gene	-1.15824528788129	2.7946419688013e-05	0.0004265853782214	NCU08552T0	NCU08552
4611_gene	4611	3363365	3363853	.	-	0	4611	4611_gene	-1.05752853510008	0.0005551260462916	0.0051819221319907	NCU00301T0	NCU00301
3972_gene	3972	1073692	1073912	.	+	0	3972	3972_gene	-1.84417118532609	5.05469917914481e-08	1.88574950603908e-06	NCU07845T0	NCU07845
4225_gene	4225	2025256	2026566	.	+	0	4225	4225_gene	-1.14001805040264	2.25043006449897e-05	0.0003572341672278	NCU06243T0	NCU06243
3905_gene	3905	569446	569633	.	+	0	3905	3905_gene	-2.20211035413008	1.35639069227585e-10	9.6668561475715e-09	NCU05703T0	NCU05703
4545_gene	4545	3139382	3139450	.	+	0	4545	4545_gene	-1.43421190893189	0.0012606910496632	0.0100163936653313	NCU00240T0	NCU00240
3847_gene	3847	287851	288066	.	-	0	3847	3847_gene	-1.57737593981061	0.0035963299857579	0.0229552032568391	NCU09187T0	NCU09187
4980_gene	4980	4611283	4611461	.	+	0	4980	4980_gene	-1.71904575713513	4.77260263378414e-20	1.23300189043813e-17	NCU08194T0	NCU08194
4996_gene	4996	4665371	4665639	.	+	0	4996	4996_gene	-1.56385826091496	4.5312525128876e-06	8.93625257026344e-05	NCU08216T0	NCU08216
5125_gene	5125	5127435	5128031	.	+	0	5125	5125_gene	-1.23596020263247	2.75944275638055e-05	0.0004218355243259	NCU08786T0	NCU08786
4314_gene	4314	2374110	2377286	.	-	0	4314	4314_gene	-1.18569926436824	0.006715145444481	0.0380659972700315	NCU00040T0	NCU00040
5147_gene	5147	5200023	5200282	.	-	2	5147	5147_gene	-1.49244120904266	1.37745168290209e-08	6.08315627825223e-07	NCU08771T0	NCU08771
4495_gene	4495	2975483	2975490	.	+	0	4495	4495_gene	-1.45868903526775	3.49649475596405e-07	1.04429990774949e-05	NCU00198T0	NCU00198
3809_gene	3809	172009	172861	.	+	0	3809	3809_gene	-1.4787491799517	1.56655036562394e-18	3.5974958840795e-16	NCU09152T0	NCU09152
4488_gene	4488	2950180	2950698	.	+	0	4488	4488_gene	-1.87862851932263	1.67398217124408e-18	3.76063733861659e-16	NCU00194T0	NCU00194
4395_gene	4395	2657911	2658048	.	+	0	4395	4395_gene	-1.95145401193392	0.0012251034700684	0.009852310707928	NCU16656T1	NCU16656
4172_gene	4172	1865802	1865828	.	+	0	4172	4172_gene	-4.06543070362566	0.0014653588345855	0.0112991976322052	NCU11314T1	NCU11314
3942_gene	3942	973162	973314	.	+	0	3942	3942_gene	-1.39835014896051	6.40436681248909e-06	0.0001192481561085	NCU07817T0	NCU07817
4931_gene	4931	4412940	4413507	.	-	1	4931	4931_gene	-1.18274029429709	1.5708938412393402e-09	8.49927589286251e-08	NCU07547T0	NCU07547
3843_gene	3843	277684	278951	.	-	2	3843	3843_gene	-5.08606333297932	5.203919802046181e-52	1.79257690781151e-48	NCU09183T0	NCU09183
4399_gene	4399	2664990	2665364	.	-	0	4399	4399_gene	-1.55000163782075	8.717155327311351e-09	3.96841776001919e-07	NCU00115T0	NCU00115
6310_gene	6310	4161487	4162051	.	+	0	6310	6310_gene	-1.39985638241592	2.92465367501148e-06	6.36281496369866e-05	NCU08668T0	NCU08668
5829_gene	5829	2569295	2569592	.	-	1	5829	5829_gene	-1.58214292398978	1.25162904289552e-07	4.18053125350052e-06	NCU16791T0	NCU16791
6024_gene	6024	3205558	3207720	.	+	0	6024	6024_gene	-1.05760583304456	0.000125582786108	0.0015020515181025	NCU04485T0	NCU04485
5654_gene	5654	1934660	1934809	.	-	0	5654	5654_gene	-1.6988571263514	1.53980997223956e-08	6.61367920993854e-07	NCU09748T0	NCU09748
5568_gene	5568	1608527	1609453	.	+	0	5568	5568_gene	-1.01272643195197	0.0015013329492286	0.0115523266547498	NCU06550T0	NCU06550
5702_gene	5702	2110102	2110677	.	-	0	5702	5702_gene	-1.06378757680478	0.0003315677570325	0.0033724618121795	NCU07713T1	NCU07713
5852_gene	5852	2649993	2650292	.	-	0	5852	5852_gene	-1.08713413139719	0.0020322877636947	0.0146239277240946	NCU06396T0	NCU06396
5975_gene	5975	3087200	3087233	.	+	0	5975	5975_gene	-2.03088570624698	3.98362664835844e-20	1.06712767421709e-17	NCU04526T0	NCU04526
5437_gene	5437	1186467	1186488	.	+	0	5437	5437_gene	-1.5094093284355	2.12463270150544e-06	4.94503476066604e-05	NCU07972T0	NCU07972
6624_gene	6624	5410027	5410161	.	+	0	6624	6624_gene	-1.29482185990036	7.63958676094472e-06	0.0001399778184177	NCU05301T0	NCU05301
5389_gene	5389	786336	786909	.	-	1	5389	5389_gene	-1.47877765444136	5.50754743287544e-13	6.25439507377305e-11	NCU04933T0	NCU04933
5386_gene	5386	781520	781727	.	+	0	5386	5386_gene	-1.61304456398088	9.228594287992722e-09	4.16455429572562e-07	NCU04931T0	NCU04931
5896_gene	5896	2796153	2797030	.	-	2	5896	5896_gene	-1.02369047618649	2.45806343433292e-05	0.0003814058187747	NCU06358T0	NCU06358
6151_gene	6151	3603911	3604035	.	+	0	6151	6151_gene	-1.14939028423703	0.0012589001020658	0.0100149912661647	NCU04371T0	NCU04371
6445_gene	6445	4665155	4665176	.	+	0	6445	6445_gene	-1.03634838983567	0.0004165375825073	0.0040762304712411	NCU06959T0	NCU06959
6181_gene	6181	3699361	3699512	.	+	0	6181	6181_gene	-1.73672736345441	2.90949811091758e-06	6.35364720603068e-05	NCU04347T1	NCU04347
5583_gene	5583	1641449	1641579	.	+	0	5583	5583_gene	-1.06335162183898	0.0048445082609139	0.0293797819062701	NCU06565T0	NCU06565
6180_gene	6180	3698228	3698654	.	+	0	6180	6180_gene	-1.18953194701003	9.55939339950846e-05	0.0011959657553331	NCU04347T0	NCU04347
6190_gene	6190	3727546	3728595	.	-	0	6190	6190_gene	-1.22769903827025	1.43802525304631e-05	0.0002424233762639	NCU04339T0	NCU04339
5636_gene	5636	1818912	1819697	.	+	0	5636	5636_gene	-1.12719224163016	0.0035328211350018	0.0226758842292603	NCU06618T0	NCU06618
5692_gene	5692	2086157	2087440	.	-	0	5692	5692_gene	-1.47954202039511	1.50883364464648e-07	4.95547641544168e-06	NCU07722T0	NCU07722
5867_gene	5867	2699019	2699969	.	-	0	5867	5867_gene	-1.91680483760534	0.00219408658571	0.0155512282419256	NCU16793T1	NCU16793
5509_gene	5509	1393146	1393922	.	+	0	5509	5509_gene	-1.24537915000958	0.0011006073929241	0.0090195692295624	NCU07906T0	NCU07906
6766_gene	6766	5868124	5868158	.	+	0	6766	6766_gene	-1.38040057217205	0.0001557489465293	0.00180725084106	NCU05176T0	NCU05176
6503_gene	6503	4899875	4900012	.	+	0	6503	6503_gene	-1.24099846254477	7.54434506569956e-07	2.04092308662145e-05	NCU07011T0	NCU07011
6322_gene	6322	4204634	4204721	.	+	0	6322	6322_gene	-1.16533144097311	0.0069883699300007	0.0392061969905687	NCU08656T0	NCU08656
6679_gene	6679	5597214	5597232	.	-	1	6679	6679_gene	-1.31131947139928	1.92704654153209e-05	0.0003155958630775	NCU05251T0	NCU05251
6317_gene	6317	4190897	4191643	.	-	0	6317	6317_gene	-1.30466455892658	7.59005776302411e-08	2.69538339941894e-06	NCU08660T0	NCU08660
5409_gene	5409	842468	842565	.	-	2	5409	5409_gene	-1.51508561554319	0.0009625387527098	0.0080606770425477	NCU04950T1	NCU04950
6484_gene	6484	4814372	4815662	.	-	1	6484	6484_gene	-1.1772378381273	1.97096165729396e-05	0.0003197475316558	NCU06993T0	NCU06993
6578_gene	6578	5161106	5161414	.	+	0	6578	6578_gene	-1.36352261277306	3.06834342434418e-07	9.35346930595067e-06	NCU08810T0	NCU08810
6292_gene	6292	4105044	4107388	.	-	2	6292	6292_gene	-1.07761676412531	3.41260474500808e-05	0.0005088868316726	NCU08685T0	NCU08685
6675_gene	6675	5586040	5586986	.	+	0	6675	6675_gene	-1.57105713413434	0.0026179406093654	0.017916422686876	NCU05255T0	NCU05255
5734_gene	5734	2231088	2231800	.	-	2	5734	5734_gene	-1.01597522862357	0.0005500686644682	0.0051442620620948	NCU07687T0	NCU07687
5182_gene	5182	32274	32608	.	+	0	5182	5182_gene	-1.89584667385419	4.6416782128958086e-12	4.48290678991264e-10	NCU10572T1	NCU10572
5979_gene	5979	3098759	3098849	.	+	0	5979	5979_gene	-1.51815636240103	2.09096420236042e-10	1.41228915471847e-08	NCU04522T0	NCU04522
6771_gene	6771	5889442	5889843	.	-	0	6771	6771_gene	-1.05904502282483	0.0009889447931019	0.0082350970925989	NCU05170T0	NCU05170
5688_gene	5688	2078017	2078121	.	+	0	5688	5688_gene	-1.61010268064438	7.68034871916719e-13	8.627035180855839e-11	NCU07726T0	NCU07726
6533_gene	6533	5000099	5000353	.	+	0	6533	6533_gene	-1.280833780802	4.18715615825625e-05	0.0006035961793563	NCU07041T0	NCU07041
5994_gene	5994	3142446	3142648	.	+	0	5994	5994_gene	-1.20089560272186	1.85783715256112e-05	0.0003057147951364	NCU04508T0	NCU04508
6425_gene	6425	4580306	4581013	.	+	0	6425	6425_gene	-1.13751330916469	3.93599375212757e-05	0.0005728811187955	NCU07265T0	NCU07265
5468_gene	5468	1278018	1278925	.	-	2	5468	5468_gene	-1.20730044310626	1.25503288218978e-06	3.20234809988869e-05	NCU07942T0	NCU07942
5422_gene	5422	1088651	1089209	.	+	0	5422	5422_gene	-1.05359442994533	0.0003373724745743	0.0034220866951827	NCU04983T0	NCU04983
6474_gene	6474	4773026	4777774	.	-	0	6474	6474_gene	-1.01952465740292	0.0006509332992509	0.0058840230380189	NCU06984T0	NCU06984
6257_gene	6257	3967502	3967613	.	-	1	6257	6257_gene	-1.31631623351612	3.0161069627508503e-09	1.53539159374716e-07	NCU08030T0	NCU08030
5521_gene	5521	1426686	1428089	.	+	0	5521	5521_gene	-1.93543740259341	9.44188948722124e-07	2.50185861438319e-05	NCU07895T0	NCU07895
5411_gene	5411	844366	844686	.	-	0	5411	5411_gene	-1.10677613472436	0.000567550570288	0.0052648721663882	NCU04951T0	NCU04951
5748_gene	5748	2264921	2264947	.	+	0	5748	5748_gene	-1.23982235922756	3.15408630303207e-05	0.0004751359745704	NCU07679T0	NCU07679
6003_gene	6003	3166659	3167420	.	-	0	6003	6003_gene	-1.0796219480359	0.0002211863084271	0.002411117416968	NCU04499T0	NCU04499
6396_gene	6396	4492556	4492867	.	-	0	6396	6396_gene	-1.07336510490543	0.004715859505274	0.028734488282725	NCU16856T0	NCU16856
6424_gene	6424	4578767	4579495	.	-	0	6424	6424_gene	-1.70959485407057	4.73256976493106e-13	5.43404177231084e-11	NCU07266T0	NCU07266
6640_gene	6640	5455380	5455390	.	+	0	6640	6640_gene	-1.00378063579157	0.0035569191370918	0.0227739791590505	NCU05286T1	NCU05286
6043_gene	6043	3260930	3260935	.	+	0	6043	6043_gene	-2.00585490485428	2.14593855526576e-10	1.44000837857898e-08	NCU04467T0	NCU04467
8156_gene	8156	5048453	5048463	.	-	2	8156	8156_gene	-24.1265700012759	1.34709794073683e-08	6.02636801713178e-07	NCU04164T1	NCU04164
8432_gene	8432	6087154	6088614	.	-	0	8432	8432_gene	-1.4692588493634	0.0073712593738468	0.0409300068599821	NCU17042T0	NCU17042
6972_gene	6972	726475	726528	.	+	0	6972	6972_gene	-1.06070253643279	0.0026975812052084	0.0184067642825861	NCU10185T0	NCU10185
8493_gene	8493	6301895	6302157	.	+	0	8493	8493_gene	-3.12146591013061	0.0073788210344335	0.0409300786740934	NCU07187T2	NCU07187
7569_gene	7569	3049784	3049914	.	-	2	7569	7569_gene	-1.85187648530023	0.0002012079489102	0.0022285990825703	NCU16980T0	NCU16980
7296_gene	7296	2255514	2255522	.	-	0	7296	7296_gene	-1.07105748846267	5.39444297238655e-05	0.0007482707876059	NCU03738T0	NCU03738
7734_gene	7734	3590167	3590979	.	-	0	7734	7734_gene	-1.14247677856694	5.32432143652753e-05	0.0007425308734828	NCU01307T0	NCU01307
8388_gene	8388	5868146	5868518	.	-	1	8388	8388_gene	-1.22211225784413	0.005507998735278	0.0326374191114466	NCU08969T0	NCU08969
8396_gene	8396	5918774	5918912	.	+	0	8396	8396_gene	-1.35301963266717	3.70289683416688e-06	7.60750216387288e-05	NCU09841T0	NCU09841
7891_gene	7891	4157491	4157538	.	-	0	7891	7891_gene	-1.03054026178409	0.0003536269751258	0.0035583068753173	NCU06660T0	NCU06660
7943_gene	7943	4337666	4337832	.	-	2	7943	7943_gene	-1.11835888880717	6.16273960754578e-05	0.0008357710118684	NCU11118T0	NCU11118
8024_gene	8024	4638592	4639449	.	+	0	8024	8024_gene	-1.02866377864042	4.5131065812004e-09	2.19992657594929e-07	NCU01469T0	NCU01469
8407_gene	8407	5961853	5961974	.	+	0	8407	8407_gene	-1.22012892234403	4.24201911737004e-08	1.60575185197443e-06	NCU09853T0	NCU09853
7305_gene	7305	2276051	2276395	.	-	0	7305	7305_gene	-1.59664198696318	0.0007117615415854	0.0063462845304092	NCU16967T0	NCU16967
7580_gene	7580	3094931	3095268	.	-	2	7580	7580_gene	-1.14873182107671	0.0002201850595133	0.0024027374920917	NCU01163T0	NCU01163
6941_gene	6941	578124	578508	.	-	1	6941	6941_gene	-1.07248228741582	1.50373103763548e-06	3.71674929477194e-05	NCU09839T0	NCU09839
7635_gene	7635	3262861	3262992	.	+	0	7635	7635_gene	-3.04441285915575	1.89775411142899e-26	8.52669173369878e-24	NCU01213T0	NCU01213
8191_gene	8191	5165669	5166764	.	-	1	8191	8191_gene	-1.18610421308632	9.18700944174471e-05	0.0011592009227227	NCU04195T0	NCU04195
7056_gene	7056	1346621	1346990	.	+	0	7056	7056_gene	-1.37339442216739	5.045415851202489e-16	8.83717413666551e-14	NCU04647T0	NCU04647
7283_gene	7283	2216270	2217156	.	+	0	7283	7283_gene	-1.00023768845819	9.4127980996159e-05	0.0011819180505641	NCU03725T1	NCU03725
8038_gene	8038	4677748	4678316	.	-	2	8038	8038_gene	-1.02649652625027	0.0005634691524909	0.0052364120700012	NCU01458T0	NCU01458
7832_gene	7832	3899591	3900577	.	+	0	7832	7832_gene	-1.14740356607464	9.15270691796084e-06	0.0001644780626824	NCU01397T0	NCU01397
7361_gene	7361	2416638	2417198	.	-	0	7361	7361_gene	-3.43863486689794	1.40883192424472e-23	5.02029969142927e-21	NCU03788T0	NCU03788
8161_gene	8161	5068002	5069222	.	+	0	8161	8161_gene	-2.01839414647584	7.30157741530525e-05	0.0009612038345192	NCU04169T0	NCU04169
7424_gene	7424	2646700	2647237	.	+	0	7424	7424_gene	-29.0016143822355	8.57370209918776e-12	8.054603408455121e-10	NCU01000T0	NCU01000
7695_gene	7695	3489186	3489589	.	-	2	7695	7695_gene	-1.33049673385528	3.95577145271462e-06	8.04703586463639e-05	NCU01276T0	NCU01276
8142_gene	8142	5008965	5008998	.	+	0	8142	8142_gene	-1.30851066936694	4.73671872236345e-06	9.28828297474458e-05	NCU04150T0	NCU04150
7362_gene	7362	2420307	2420453	.	+	0	7362	7362_gene	-3.87528537432471	2.12434083300431e-26	9.14705757011108e-24	NCU03789T0	NCU03789
7966_gene	7966	4386743	4387959	.	-	2	7966	7966_gene	-1.39807723821214	4.0176621569681794e-11	3.37548949025278e-09	NCU06721T0	NCU06721
7678_gene	7678	3400030	3400070	.	+	0	7678	7678_gene	-1.20322123490347	6.70905031824669e-05	0.0008957535657462	NCU01259T0	NCU01259
6833_gene	6833	138853	139020	.	-	0	6833	6833_gene	-1.09703871329074	0.0020475524691405	0.0147144695522241	NCU08851T0	NCU08851
8447_gene	8447	6155334	6155544	.	+	0	8447	8447_gene	-1.21487655279004	1.02219610981797e-05	0.0001802623651682	NCU07235T0	NCU07235
7433_gene	7433	2665961	2666061	.	+	0	7433	7433_gene	-1.48761427011184	4.01395782049932e-07	1.17507762371218e-05	NCU01008T0	NCU01008
7326_gene	7326	2330907	2331969	.	-	1	7326	7326_gene	-1.35789529286563	2.30984612240465e-08	9.47220231306731e-07	NCU03761T0	NCU03761
7196_gene	7196	1899301	1899482	.	-	2	7196	7196_gene	-1.46383156208453	1.77306094399329e-06	4.25123243508738e-05	NCU03629T0	NCU03629
7637_gene	7637	3268282	3268998	.	+	0	7637	7637_gene	-1.19068674459635	7.86366999867082e-10	4.59113930882849e-08	NCU01215T0	NCU01215
7621_gene	7621	3222585	3222770	.	+	0	7621	7621_gene	-1.32250815422661	2.96190061210742e-06	6.40340605136361e-05	NCU01201T0	NCU01201
7892_gene	7892	4171726	4171740	.	+	0	7892	7892_gene	-1.2831769043989	5.17797363185673e-06	0.0001000171579656	NCU06661T0	NCU06661
6923_gene	6923	511226	511375	.	+	0	6923	6923_gene	-1.45901702200758	8.858877924703131e-09	4.01524756464395e-07	NCU09823T0	NCU09823
8446_gene	8446	6152168	6152369	.	+	0	8446	8446_gene	-2.70938075209536	1.64747299646188e-17	3.43044918950302e-15	NCU17044T0	NCU17044
7426_gene	7426	2649129	2649398	.	-	0	7426	7426_gene	-1.43691580457967	2.73516538528826e-07	8.4373728631549e-06	NCU01001T0	NCU01001
6998_gene	6998	825671	826711	.	+	0	6998	6998_gene	-1.55379396087469	3.3866853133973305e-09	1.69072492892019e-07	NCU09689T0	NCU09689
7479_gene	7479	2790688	2792520	.	-	0	7479	7479_gene	-2.01932670394011	2.97194542932976e-10	1.91950525416836e-08	NCU01059T0	NCU01059
7202_gene	7202	1910065	1910114	.	-	2	7202	7202_gene	-1.44804585975106	3.70665671483465e-07	1.10070662330751e-05	NCU03635T0	NCU03635
7975_gene	7975	4421753	4421983	.	+	0	7975	7975_gene	-2.04412167585452	3.44828430100705e-08	1.34470075345686e-06	NCU06730T0	NCU06730
7604_gene	7604	3162850	3163542	.	+	0	7604	7604_gene	-1.05674186118681	0.0002818292844083	0.0029507840173008	NCU01184T0	NCU01184
8157_gene	8157	5051103	5052336	.	-	1	8157	8157_gene	-1.16677631132012	9.23479583622908e-06	0.000164883537138	NCU04165T0	NCU04165
7191_gene	7191	1885585	1887615	.	+	0	7191	7191_gene	-1.00684689650226	0.0037077011416822	0.0235063703056099	NCU03624T0	NCU03624
7404_gene	7404	2542829	2543194	.	-	0	7404	7404_gene	-3.87491516051598	0.0009558440495947	0.008030644234563	NCU03828T0	NCU03828
6935_gene	6935	552764	553345	.	+	0	6935	6935_gene	-1.37133016585813	1.08824923257552e-10	7.91969547143339e-09	NCU09832T0	NCU09832
7889_gene	7889	4152635	4152748	.	-	0	7889	7889_gene	-1.32050852232045	0.0002264550712321	0.0024607641494349	NCU06658T0	NCU06658
7416_gene	7416	2574581	2575759	.	-	0	7416	7416_gene	-1.23433327246451	2.326040372205e-05	0.0003669816978071	NCU03839T0	NCU03839
8376_gene	8376	5824963	5825031	.	+	0	8376	8376_gene	-1.3214271744372	1.30999243130983e-05	0.0002241301620058	NCU08960T0	NCU08960
7420_gene	7420	2625918	2626132	.	+	0	7420	7420_gene	-1.39719274415328	1.35465516275371e-08	6.03405450512795e-07	NCU11279T0	NCU11279
8160_gene	8160	5063278	5063434	.	-	1	8160	8160_gene	-1.11578765398391	7.1849939112838e-09	3.34458230086517e-07	NCU04168T0	NCU04168
8497_gene	8497	6310400	6310573	.	-	0	8497	8497_gene	-1.19697556014398	0.0002512716398164	0.0026686959155837	NCU07185T0	NCU07185
7728_gene	7728	3573196	3573504	.	+	0	7728	7728_gene	-1.28975975674095	6.07238965637719e-05	0.0008267730528195	NCU01301T0	NCU01301
8162_gene	8162	5073804	5073897	.	+	0	8162	8162_gene	-1.07995733443263	6.55342415055703e-06	0.0001218041100213	NCU04170T0	NCU04170
8176_gene	8176	5120888	5120909	.	-	1	8176	8176_gene	-1.01687836046164	0.0013131597036411	0.0103273914592296	NCU04181T1	NCU04181
7031_gene	7031	1243960	1245088	.	-	1	7031	7031_gene	-1.27316254812018	5.3654834062019105e-09	2.60314110421083e-07	NCU04671T0	NCU04671
7868_gene	7868	4074111	4077011	.	+	0	7868	7868_gene	-1.61683289582588	0.003972167408549	0.0249231196113819	NCU06638T1	NCU06638
7944_gene	7944	4339241	4339243	.	+	0	7944	7944_gene	-1.15008067738868	6.13528204431618e-05	0.0008342369032363	NCU06704T0	NCU06704
6832_gene	6832	132882	133007	.	-	0	6832	6832_gene	-1.1235229368876	7.73098595375019e-08	2.72210779935092e-06	NCU08852T0	NCU08852
7875_gene	7875	4110996	4111014	.	+	0	7875	7875_gene	-1.04426986654164	0.0016650716253161	0.0124958970050962	NCU06646T0	NCU06646
7623_gene	7623	3225493	3225723	.	+	0	7623	7623_gene	-1.66645670163446	3.73459554042119e-07	1.10266600899179e-05	NCU01203T0	NCU01203
7542_gene	7542	2966586	2966955	.	+	0	7542	7542_gene	-1.16779522944758	4.32409606672656e-07	1.25873827474795e-05	NCU01121T0	NCU01121
7770_gene	7770	3708919	3709130	.	+	0	7770	7770_gene	-1.30206036732548	5.25990453482432e-07	1.4932926775515e-05	NCU01340T0	NCU01340
8341_gene	8341	5744738	5745134	.	+	0	8341	8341_gene	-1.1755388026465	0.0025722173030053	0.0176151713779038	NCU08931T0	NCU08931
7968_gene	7968	4394830	4395675	.	-	0	7968	7968_gene	-1.06548858794487	7.09997859073035e-05	0.0009394517126326	NCU06724T0	NCU06724
7225_gene	7225	1986267	1986633	.	+	0	7225	7225_gene	-1.35362410404315	8.42119147234224e-07	2.2662654342496e-05	NCU03654T0	NCU03654
8534_gene	8534	6407905	6409506	.	-	0	8534	8534_gene	-1.56355920064443	1.95597880066124e-09	1.03127984316496e-07	NCU07153T0	NCU07153
8062_gene	8062	4732769	4732964	.	-	1	8062	8062_gene	-1.18796425792582	0.0002481700519618	0.0026439065123444	NCU10220T0	NCU10220
8250_gene	8250	5400524	5401334	.	+	0	8250	8250_gene	-1.38778199474234	1.55047535407869e-07	5.05445183250763e-06	NCU04260T0	NCU04260
8254_gene	8254	5424735	5426822	.	-	0	8254	8254_gene	-1.60661157934948	1.2568019160207e-07	4.18053125350052e-06	NCU04265T0	NCU04265
7654_gene	7654	3310479	3310568	.	+	0	7654	7654_gene	-1.20489004516727	1.17443797706354e-06	3.01906518780464e-05	NCU01235T0	NCU01235
7634_gene	7634	3261168	3261369	.	-	1	7634	7634_gene	-3.49495271018291	1.89024175022215e-21	5.745223013763431e-19	NCU01212T0	NCU01212
8338_gene	8338	5741297	5742082	.	+	0	8338	8338_gene	-1.02728725313731	0.0012384641685483	0.0099248192460202	NCU08929T0	NCU08929
8175_gene	8175	5120888	5120909	.	-	1	8175	8175_gene	-1.05383537051903	0.0010249084129789	0.0084935072491774	NCU04181T0	NCU04181
7945_gene	7945	4340280	4341338	.	-	0	7945	7945_gene	-1.86065593149336	1.83455165034677e-06	4.35655357430703e-05	NCU17008T0	NCU17008
7094_gene	7094	1483948	1485220	.	+	0	7094	7094_gene	-1.32359747485523	0.0095457993151035	0.0497459859416442	NCU04616T0	NCU04616
6958_gene	6958	678971	679792	.	+	0	6958	6958_gene	-1.94759207698557	5.73456804682609e-06	0.0001091363281692	NCU08907T0	NCU08907
8945_gene	8945	1467950	1468003	.	+	0	8945	8945_gene	-2.95081321692853	4.5703259023783004e-32	3.6330575288598e-29	NCU05574T1	NCU05574
9316_gene	9316	2770953	2771395	.	+	0	9316	9316_gene	-25.7418215713601	1.35400860916651e-09	7.52275535867025e-08	NCU09866T3	NCU09866
8861_gene	8861	1207216	1207841	.	-	2	8861	8861_gene	-1.16142417082352	3.3835763755697e-08	1.32446508580065e-06	NCU05649T0	NCU05649
8801_gene	8801	924962	925240	.	-	0	8801	8801_gene	-1.5844900811395	1.64854519737509e-07	5.34045958296998e-06	NCU04816T0	NCU04816
9212_gene	9212	2383748	2383929	.	-	2	9212	9212_gene	-1.70122306384784	1.61284011136293e-07	5.24122317950456e-06	NCU03997T0	NCU03997
9357_gene	9357	3197706	3198759	.	-	1	9357	9357_gene	-1.05635359439599	9.02860104641088e-05	0.0011434015099707	NCU05984T0	NCU05984
8946_gene	8946	1467950	1468003	.	+	0	8946	8946_gene	-3.98059001048835	6.90026094539243e-20	1.6977927764210802e-17	NCU05574T0	NCU05574
9123_gene	9123	2104705	2104932	.	+	0	9123	9123_gene	-1.04706036477961	0.0006003039447385	0.005504472905881	NCU03904T0	NCU03904
